,Molecule,OF Molecule Name,Geometry,Charge,Multiplicity,Basis Set,Number of Qubits,Method,Energy,Orbital Energies,Time
8984,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.826826826826827]]]",0,1,3-21g,8.0,fci,-0.9923972187628665,"[-0.23444709667707175, -0.15693198144531098, 1.1375674720336788, 1.13756936625391]",0.03198200000002771
8985,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.836836836836837]]]",0,1,3-21g,8.0,hf,-0.7246902465410947,"[-0.2343903325044644, -0.1569887383866702, 1.137567517303638, 1.1375693327179064]",0.034429999999986194
8986,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.836836836836837]]]",0,1,3-21g,8.0,mp2,-1.1605080035528328,"[-0.2343903325044644, -0.1569887383866702, 1.137567517303638, 1.1375693327179064]",0.03309200000001056
8987,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.836836836836837]]]",0,1,3-21g,8.0,cisd,-0.9923972187627885,"[-0.2343903325044644, -0.1569887383866702, 1.137567517303638, 1.1375693327179064]",0.03206999999997606
8988,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.836836836836837]]]",0,1,3-21g,8.0,ccsd,-0.9923972196765731,"[-0.2343903325044644, -0.1569887383866702, 1.137567517303638, 1.1375693327179064]",0.03368599999998878
8989,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.836836836836837]]]",0,1,3-21g,8.0,fci,-0.9923972187627885,"[-0.2343903325044644, -0.1569887383866702, 1.137567517303638, 1.1375693327179064]",0.032227999999975054
8990,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.846846846846847]]]",0,1,3-21g,8.0,hf,-0.7246336380383906,"[-0.2343337349850001, -0.15704532896300452, 1.1375675607554359, 1.1375693005319834]",0.032843999999954576
8991,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.846846846846847]]]",0,1,3-21g,8.0,mp2,-1.1612594798054099,"[-0.2343337349850001, -0.15704532896300452, 1.1375675607554359, 1.1375693005319834]",0.032357999999987896
8992,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.846846846846847]]]",0,1,3-21g,8.0,cisd,-0.9923972187627159,"[-0.2343337349850001, -0.15704532896300452, 1.1375675607554359, 1.1375693005319834]",0.03251000000000204
8993,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.846846846846847]]]",0,1,3-21g,8.0,ccsd,-0.9923972160939218,"[-0.2343337349850001, -0.15704532896300452, 1.1375675607554359, 1.1375693005319834]",0.03347999999999729
8994,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.846846846846847]]]",0,1,3-21g,8.0,fci,-0.9923972187627155,"[-0.2343337349850001, -0.15704532896300452, 1.1375675607554359, 1.1375693005319834]",0.0323099999999954
8995,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.856856856856857]]]",0,1,3-21g,8.0,hf,-0.7245771958609566,"[-0.23427730336348002, -0.15710175391612274, 1.1375676024683818, 1.1375692696383874]",0.031191999999975906
8996,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.856856856856857]]]",0,1,3-21g,8.0,mp2,-1.1620111551521222,"[-0.23427730336348002, -0.15710175391612274, 1.1375676024683818, 1.1375692696383874]",0.03259600000001228
8997,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.856856856856857]]]",0,1,3-21g,8.0,cisd,-0.9923972187626517,"[-0.23427730336348002, -0.15710175391612274, 1.1375676024683818, 1.1375692696383874]",0.033141999999998006
8998,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.856856856856857]]]",0,1,3-21g,8.0,ccsd,-0.992397219058746,"[-0.23427730336348002, -0.15710175391612274, 1.1375676024683818, 1.1375692696383874]",0.033035999999981414
8999,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.856856856856857]]]",0,1,3-21g,8.0,fci,-0.992397218762652,"[-0.23427730336348002, -0.15710175391612274, 1.1375676024683818, 1.1375692696383874]",0.03436800000002904
9000,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.866866866866867]]]",0,1,3-21g,8.0,hf,-0.7245209192442269,"[-0.23422103689186563, -0.1571580139849813, 1.1375676425042542, 1.137569239990257]",0.031090000000006057
9001,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.866866866866867]]]",0,1,3-21g,8.0,mp2,-1.162763028838183,"[-0.23422103689186563, -0.1571580139849813, 1.1375676425042542, 1.137569239990257]",0.032433999999966545
9002,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.866866866866867]]]",0,1,3-21g,8.0,cisd,-0.9923972187625884,"[-0.23422103689186563, -0.1571580139849813, 1.1375676425042542, 1.137569239990257]",0.03248800000000074
9003,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.866866866866867]]]",0,1,3-21g,8.0,ccsd,-0.9923972305518053,"[-0.23422103689186563, -0.1571580139849813, 1.1375676425042542, 1.137569239990257]",0.032559999999989486
9004,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.866866866866867]]]",0,1,3-21g,8.0,fci,-0.9923972187625881,"[-0.23422103689186563, -0.1571580139849813, 1.1375676425042542, 1.137569239990257]",0.0332859999999755
9005,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.876876876876877]]]",0,1,3-21g,8.0,hf,-0.7244648074293355,"[-0.23416493482689504, -0.15721410990340973, 1.1375676809246715, 1.1375692115413811]",0.030888000000004467
9006,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.876876876876877]]]",0,1,3-21g,8.0,mp2,-1.1635151001101645,"[-0.23416493482689504, -0.15721410990340973, 1.1375676809246715, 1.1375692115413811]",0.032528000000013435
9007,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.876876876876877]]]",0,1,3-21g,8.0,cisd,-0.9923972187625301,"[-0.23416493482689504, -0.15721410990340973, 1.1375676809246715, 1.1375692115413811]",0.03404599999998936
9008,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.876876876876877]]]",0,1,3-21g,8.0,ccsd,-0.9923972494765549,"[-0.23416493482689504, -0.15721410990340973, 1.1375676809246715, 1.1375692115413811]",0.031640000000038526
9009,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.876876876876877]]]",0,1,3-21g,8.0,fci,-0.9923972187625296,"[-0.23416493482689504, -0.15721410990340973, 1.1375676809246715, 1.1375692115413811]",0.03230800000000045
9010,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.886886886886887]]]",0,1,3-21g,8.0,hf,-0.7244088596630327,"[-0.2341089964300539, -0.1572700424001935, 1.137567717791429, 1.1375691842458042]",0.03163399999999683
9011,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.886886886886887]]]",0,1,3-21g,8.0,mp2,-1.164267368216035,"[-0.2341089964300539, -0.1572700424001935, 1.137567717791429, 1.1375691842458042]",0.031944000000009964
9012,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.886886886886887]]]",0,1,3-21g,8.0,cisd,-0.9923972187624786,"[-0.2341089964300539, -0.1572700424001935, 1.137567717791429, 1.1375691842458042]",0.03257400000001098
9013,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.886886886886887]]]",0,1,3-21g,8.0,ccsd,-0.9923972838922923,"[-0.2341089964300539, -0.1572700424001935, 1.137567717791429, 1.1375691842458042]",0.03267199999999093
9014,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.886886886886887]]]",0,1,3-21g,8.0,fci,-0.9923972187624783,"[-0.2341089964300539, -0.1572700424001935, 1.137567717791429, 1.1375691842458042]",0.03279200000002902
9015,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.896896896896897]]]",0,1,3-21g,8.0,hf,-0.7243530751976033,"[-0.23405322096607378, -0.157325812197682, 1.137567753180629, 1.1375691580481042]",0.03196600000001126
9016,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.896896896896897]]]",0,1,3-21g,8.0,mp2,-1.1650198324059435,"[-0.23405322096607378, -0.157325812197682, 1.137567753180629, 1.1375691580481042]",0.03195399999998472
9017,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.896896896896897]]]",0,1,3-21g,8.0,cisd,-0.9923972187624326,"[-0.23405322096607378, -0.157325812197682, 1.137567753180629, 1.1375691580481042]",0.032550000000014734
9018,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.896896896896897]]]",0,1,3-21g,8.0,ccsd,-0.992397253784284,"[-0.23405322096607378, -0.157325812197682, 1.137567753180629, 1.1375691580481042]",0.032075999999960914
9019,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.896896896896897]]]",0,1,3-21g,8.0,fci,-0.9923972187624326,"[-0.23405322096607378, -0.157325812197682, 1.137567753180629, 1.1375691580481042]",0.032379999999989195
9020,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.906906906906907]]]",0,1,3-21g,8.0,hf,-0.7242974532907929,"[-0.23399760770846476, -0.15738142001742647, 1.137567787131374, 1.1375691329176068]",0.03164200000003348
9021,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.906906906906907]]]",0,1,3-21g,8.0,mp2,-1.165772491929471,"[-0.23399760770846476, -0.15738142001742647, 1.137567787131374, 1.1375691329176068]",0.03251199999999699
9022,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.906906906906907]]]",0,1,3-21g,8.0,cisd,-0.992397218762386,"[-0.23399760770846476, -0.15738142001742647, 1.137567787131374, 1.1375691329176068]",0.03320600000000695
9023,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.906906906906907]]]",0,1,3-21g,8.0,ccsd,-0.9923972168809386,"[-0.23399760770846476, -0.15738142001742647, 1.137567787131374, 1.1375691329176068]",0.033163999999999305
9024,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.906906906906907]]]",0,1,3-21g,8.0,fci,-0.9923972187623864,"[-0.23399760770846476, -0.15738142001742647, 1.137567787131374, 1.1375691329176068]",0.03252199999997174
9025,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.916916916916917]]]",0,1,3-21g,8.0,hf,-0.7242419932057375,"[-0.23394215593273968, -0.15743686657350825, 1.1375678197070287, 1.137569108807719]",0.030759999999986576
9026,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.916916916916917]]]",0,1,3-21g,8.0,mp2,-1.166525346039109,"[-0.23394215593273968, -0.15743686657350825, 1.1375678197070287, 1.137569108807719]",0.032887999999957174
9027,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.916916916916917]]]",0,1,3-21g,8.0,cisd,-0.9923972187623462,"[-0.23394215593273968, -0.15743686657350825, 1.1375678197070287, 1.137569108807719]",0.0321400000000267
9028,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.916916916916917]]]",0,1,3-21g,8.0,ccsd,-0.992397235479467,"[-0.23394215593273968, -0.15743686657350825, 1.1375678197070287, 1.137569108807719]",0.035647999999980584
9029,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.916916916916917]]]",0,1,3-21g,8.0,fci,-0.9923972187623458,"[-0.23394215593273968, -0.15743686657350825, 1.1375678197070287, 1.137569108807719]",0.033162000000004355
9030,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.926926926926927]]]",0,1,3-21g,8.0,hf,-0.7241866942108832,"[-0.2338868649208038, -0.15749215257703172, 1.1375678509538418, 1.1375690856836995]",0.03341399999999339
9031,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.926926926926927]]]",0,1,3-21g,8.0,mp2,-1.1672783939880198,"[-0.2338868649208038, -0.15749215257703172, 1.1375678509538418, 1.1375690856836995]",0.032882000000029166
9032,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.926926926926927]]]",0,1,3-21g,8.0,cisd,-0.9923972187623089,"[-0.2338868649208038, -0.15749215257703172, 1.1375678509538418, 1.1375690856836995]",0.032151999999996406
9033,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.926926926926927]]]",0,1,3-21g,8.0,ccsd,-0.9923972524049034,"[-0.2338868649208038, -0.15749215257703172, 1.1375678509538418, 1.1375690856836995]",0.03221399999995356
9034,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.926926926926927]]]",0,1,3-21g,8.0,fci,-0.9923972187623105,"[-0.2338868649208038, -0.15749215257703172, 1.1375678509538418, 1.1375690856836995]",0.03262200000000348
9035,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.936936936936937]]]",0,1,3-21g,8.0,hf,-0.724131555579919,"[-0.23383173395739007, -0.15754727873266094, 1.13756788093637, 1.1375690634979991]",0.03234400000002324
9036,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.936936936936937]]]",0,1,3-21g,8.0,mp2,-1.1680316350318958,"[-0.23383173395739007, -0.15754727873266094, 1.13756788093637, 1.1375690634979991]",0.03325399999999945
9037,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.936936936936937]]]",0,1,3-21g,8.0,cisd,-0.9923972187622747,"[-0.23383173395739007, -0.15754727873266094, 1.13756788093637, 1.1375690634979991]",0.032446000000049935
9038,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.936936936936937]]]",0,1,3-21g,8.0,ccsd,-0.9923972234328162,"[-0.23383173395739007, -0.15754727873266094, 1.13756788093637, 1.1375690634979991]",0.03277000000002772
9039,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.936936936936937]]]",0,1,3-21g,8.0,fci,-0.9923972187622743,"[-0.23383173395739007, -0.15754727873266094, 1.13756788093637, 1.1375690634979991]",0.03241800000000694
9040,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.946946946946947]]]",0,1,3-21g,8.0,hf,-0.7240765765919026,"[-0.23377676233414488, -0.1576022457426067, 1.1375679096992153, 1.1375690422202651]",0.031092000000001008
9041,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.946946946946947]]]",0,1,3-21g,8.0,mp2,-1.1687850684261605,"[-0.23377676233414488, -0.1576022457426067, 1.1375679096992153, 1.1375690422202651]",0.03211999999996351
9042,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.946946946946947]]]",0,1,3-21g,8.0,cisd,-0.9923972187622425,"[-0.23377676233414488, -0.1576022457426067, 1.1375679096992153, 1.1375690422202651]",0.03259200000002238
9043,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.946946946946947]]]",0,1,3-21g,8.0,ccsd,-0.9923972154920871,"[-0.23377676233414488, -0.1576022457426067, 1.1375679096992153, 1.1375690422202651]",0.03276600000003782
9044,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.946946946946947]]]",0,1,3-21g,8.0,fci,-0.9923972187622423,"[-0.23377676233414488, -0.1576022457426067, 1.1375679096992153, 1.1375690422202651]",0.03251200000005383
9045,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.956956956956957]]]",0,1,3-21g,8.0,hf,-0.7240217565303907,"[-0.23372194934644316, -0.15765705430433907, 1.1375679372804415, 1.1375690218155992]",0.030995999999959167
9046,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.956956956956957]]]",0,1,3-21g,8.0,mp2,-1.1695386934307699,"[-0.23372194934644316, -0.15765705430433907, 1.1375679372804415, 1.1375690218155992]",0.03260800000003883
9047,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.956956956956957]]]",0,1,3-21g,8.0,cisd,-0.9923972187622123,"[-0.23372194934644316, -0.15765705430433907, 1.1375679372804415, 1.1375690218155992]",0.03181000000000722
9048,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.956956956956957]]]",0,1,3-21g,8.0,ccsd,-0.9923972102705484,"[-0.23372194934644316, -0.15765705430433907, 1.1375679372804415, 1.1375690218155992]",0.032379999999989195
9049,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.956956956956957]]]",0,1,3-21g,8.0,fci,-0.9923972187622123,"[-0.23372194934644316, -0.15765705430433907, 1.1375679372804415, 1.1375690218155992]",0.03314999999997781
9050,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.966966966966967]]]",0,1,3-21g,8.0,hf,-0.7239670946845977,"[-0.23366729429323702, -0.15771170510930896, 1.1375679637439164, 1.1375690022399532]",0.03058800000002293
9051,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.966966966966967]]]",0,1,3-21g,8.0,mp2,-1.1702925093054508,"[-0.23366729429323702, -0.15771170510930896, 1.1375679637439164, 1.1375690022399532]",0.033193999999980406
9052,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.966966966966967]]]",0,1,3-21g,8.0,cisd,-0.9923972187621853,"[-0.23366729429323702, -0.15771170510930896, 1.1375679637439164, 1.1375690022399532]",0.03256800000002613
9053,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.966966966966967]]]",0,1,3-21g,8.0,ccsd,-0.9923971884871285,"[-0.23366729429323702, -0.15771170510930896, 1.1375679637439164, 1.1375690022399532]",0.033492000000023836
9054,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.966966966966967]]]",0,1,3-21g,8.0,fci,-0.9923972187621849,"[-0.23366729429323702, -0.15771170510930896, 1.1375679637439164, 1.1375690022399532]",0.03203600000000506
9055,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.976976976976977]]]",0,1,3-21g,8.0,hf,-0.7239125903484953,"[-0.23361279648060168, -0.1577661988474197, 1.1375679891162256, 1.1375689834735419]",0.030043999999975313
9056,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.976976976976977]]]",0,1,3-21g,8.0,mp2,-1.1710465153112453,"[-0.23361279648060168, -0.1577661988474197, 1.1375679891162256, 1.1375689834735419]",0.033114000000011856
9057,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.976976976976977]]]",0,1,3-21g,8.0,cisd,-0.9923972187621585,"[-0.23361279648060168, -0.1577661988474197, 1.1375679891162256, 1.1375689834735419]",0.03198200000002771
9058,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.976976976976977]]]",0,1,3-21g,8.0,ccsd,-0.9923972221044225,"[-0.23361279648060168, -0.1577661988474197, 1.1375679891162256, 1.1375689834735419]",0.03250800000000709
9059,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.976976976976977]]]",0,1,3-21g,8.0,fci,-0.9923972187621587,"[-0.23361279648060168, -0.1577661988474197, 1.1375679891162256, 1.1375689834735419]",0.032650000000046475
9060,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.986986986986987]]]",0,1,3-21g,8.0,hf,-0.7238582428209634,"[-0.23355845521673876, -0.15782053620190833, 1.1375680134513333, 1.1375689654761618]",0.03098600000004126
9061,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.986986986986987]]]",0,1,3-21g,8.0,mp2,-1.1718007107121877,"[-0.23355845521673876, -0.15782053620190833, 1.1375680134513333, 1.1375689654761618]",0.03187200000002122
9062,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.986986986986987]]]",0,1,3-21g,8.0,cisd,-0.9923972187621382,"[-0.23355845521673876, -0.15782053620190833, 1.1375680134513333, 1.1375689654761618]",0.03204399999998486
9063,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.986986986986987]]]",0,1,3-21g,8.0,ccsd,-0.9923972188126737,"[-0.23355845521673876, -0.15782053620190833, 1.1375680134513333, 1.1375689654761618]",0.0333219999999983
9064,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.986986986986987]]]",0,1,3-21g,8.0,fci,-0.9923972187621375,"[-0.23355845521673876, -0.15782053620190833, 1.1375680134513333, 1.1375689654761618]",0.0322540000000231
9065,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.996996996996997]]]",0,1,3-21g,8.0,hf,-0.723804051406002,"[-0.23350426981624572, -0.1578747178534316, 1.13756803678121, 1.1375689482215379]",0.0322620000000029
9066,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.996996996996997]]]",0,1,3-21g,8.0,mp2,-1.172555094771634,"[-0.23350426981624572, -0.1578747178534316, 1.13756803678121, 1.1375689482215379]",0.03197999999997592
9067,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.996996996996997]]]",0,1,3-21g,8.0,cisd,-0.9923972187621155,"[-0.23350426981624572, -0.1578747178534316, 1.13756803678121, 1.1375689482215379]",0.03242000000000189
9068,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.996996996996997]]]",0,1,3-21g,8.0,ccsd,-0.9923972186874113,"[-0.23350426981624572, -0.1578747178534316, 1.13756803678121, 1.1375689482215379]",0.03338400000001229
9069,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.996996996996997]]]",0,1,3-21g,8.0,fci,-0.9923972187621151,"[-0.23350426981624572, -0.1578747178534316, 1.13756803678121, 1.1375689482215379]",0.03242199999999684
9070,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 7.007007007007007]]]",0,1,3-21g,8.0,hf,-0.7237500154115798,"[-0.23345023960003117, -0.1579287444811598, 1.1375680590936506, 1.1375689317261906]",0.030811999999968975
9071,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 7.007007007007007]]]",0,1,3-21g,8.0,mp2,-1.173309666758699,"[-0.23345023960003117, -0.1579287444811598, 1.1375680590936506, 1.1375689317261906]",0.03253999999998314
9072,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 7.007007007007007]]]",0,1,3-21g,8.0,cisd,-0.9923972187620944,"[-0.23345023960003117, -0.1579287444811598, 1.1375680590936506, 1.1375689317261906]",0.03259200000002238
9073,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 7.007007007007007]]]",0,1,3-21g,8.0,ccsd,-0.992397217454363,"[-0.23345023960003117, -0.1579287444811598, 1.1375680590936506, 1.1375689317261906]",0.0332220000000234
9074,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 7.007007007007007]]]",0,1,3-21g,8.0,fci,-0.9923972187620944,"[-0.23345023960003117, -0.1579287444811598, 1.1375680590936506, 1.1375689317261906]",0.03199200000000246
9075,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 7.017017017017017]]]",0,1,3-21g,8.0,hf,-0.7236961341511561,"[-0.23339636388585588, -0.1579826167518244, 1.1375680804944188, 1.1375689159077054]",0.03006199999998671
9076,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 7.017017017017017]]]",0,1,3-21g,8.0,mp2,-1.1740644259434585,"[-0.23339636388585588, -0.1579826167518244, 1.1375680804944188, 1.1375689159077054]",0.03247399999997924
9077,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 7.017017017017017]]]",0,1,3-21g,8.0,cisd,-0.9923972187620784,"[-0.23339636388585588, -0.1579826167518244, 1.1375680804944188, 1.1375689159077054]",0.03193399999997837
9078,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 7.017017017017017]]]",0,1,3-21g,8.0,ccsd,-0.9923972391093145,"[-0.23339636388585588, -0.1579826167518244, 1.1375680804944188, 1.1375689159077054]",0.032144000000016604
9079,H2,H2_3-21g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 7.017017017017017]]]",0,1,3-21g,8.0,fci,-0.9923972187620782,"[-0.23339636388585588, -0.1579826167518244, 1.1375680804944188, 1.1375689159077054]",0.03328799999997045
